"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"5","1","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"5","2","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"5","3","0","dvw7yq5m","3","hl128_bs64_lr0.001_optadam"
"5","4","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"5","5","0","dvw7yq5m","841","hl128_bs64_lr0.001_optadam"
"5","6","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"5","7","0","dvw7yq5m","80","hl128_bs64_lr0.001_optadam"
"5","8","0","dvw7yq5m","10","hl128_bs64_lr0.001_optadam"
"5","9","0","dvw7yq5m","66","hl128_bs64_lr0.001_optadam"
"6","0","0","dvw7yq5m","133","hl128_bs64_lr0.001_optadam"
"6","1","0","dvw7yq5m","5","hl128_bs64_lr0.001_optadam"
"6","2","0","dvw7yq5m","124","hl128_bs64_lr0.001_optadam"
"6","3","0","dvw7yq5m","79","hl128_bs64_lr0.001_optadam"
"6","4","0","dvw7yq5m","131","hl128_bs64_lr0.001_optadam"
"6","5","0","dvw7yq5m","2","hl128_bs64_lr0.001_optadam"
"6","6","0","dvw7yq5m","503","hl128_bs64_lr0.001_optadam"
"6","7","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"6","8","0","dvw7yq5m","23","hl128_bs64_lr0.001_optadam"
"6","9","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"7","0","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"7","1","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"7","2","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"7","3","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"7","4","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"7","5","0","dvw7yq5m","26","hl128_bs64_lr0.001_optadam"
"7","6","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"7","7","0","dvw7yq5m","909","hl128_bs64_lr0.001_optadam"
"7","8","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"7","9","0","dvw7yq5m","65","hl128_bs64_lr0.001_optadam"
"8","0","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"8","1","0","dvw7yq5m","1","hl128_bs64_lr0.001_optadam"
"8","2","0","dvw7yq5m","20","hl128_bs64_lr0.001_optadam"
"8","3","0","dvw7yq5m","14","hl128_bs64_lr0.001_optadam"
"8","4","0","dvw7yq5m","3","hl128_bs64_lr0.001_optadam"
"8","5","0","dvw7yq5m","10","hl128_bs64_lr0.001_optadam"
"8","6","0","dvw7yq5m","22","hl128_bs64_lr0.001_optadam"
"8","7","0","dvw7yq5m","7","hl128_bs64_lr0.001_optadam"
"8","8","0","dvw7yq5m","922","hl128_bs64_lr0.001_optadam"
"8","9","0","dvw7yq5m","1","hl128_bs64_lr0.001_optadam"
"9","0","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"9","1","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"9","2","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"9","3","0","dvw7yq5m","1","hl128_bs64_lr0.001_optadam"
"9","4","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"9","5","0","dvw7yq5m","7","hl128_bs64_lr0.001_optadam"
"9","6","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"9","7","0","dvw7yq5m","53","hl128_bs64_lr0.001_optadam"
"9","8","0","dvw7yq5m","1","hl128_bs64_lr0.001_optadam"
"9","9","0","dvw7yq5m","938","hl128_bs64_lr0.001_optadam"
